codigo_dane,departamento,municipio,subregion,habitantes,temperatura_promedio,altura,festival,fecha,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,latitud,longitud,fuente_geo,bandera_url
"68689","Santander","San Vicente de Chucurí","","33267.0","23.4","573.0","","","","","","","","","","","","","","","6.88395","-73.41704","geonames",""
"68705","Santander","Santa Bárbara","","22030.0","18.2","1507.0","","","","","","","","","","","","","","","5.88937","-75.58255","geonames",""
"68720","Santander","Santa Helena del Opón","","4473.0","20.6","1082.0","","","","","","","","","","","","","","","6.39694","-73.60037","geonames",""
"68745","Santander","Simacota","","8910.0","23.2","612.0","","","","","","","","","","","","","","","6.52407","-73.66928","geonames",""
"68755","Santander","Socorro","","29997.0","20.1","1234.0","","","","","","","","","","","","","","","6.46838","-73.26022","geonames",""
"68770","Santander","Suaita","","10975.0","17.3","1710.0","","","","","","","","","","","","","","","6.08221","-73.37008","geonames",""
"68773","Santander","Sucre","","23971.0","26.5","14.0","","","","","","","","","","","","","","","8.83333","-74.75","geonames",""
"68780","Santander","Suratá","","3662.0","17.3","1651.0","","","","","","","","","","","","","","","7.51696","-73.05902","geonames",""
"68820","Santander","Tona","","6690.0","11.4","2737.0","","","","","","","","","","","","","","","7.15727","-72.96559","geonames",""
"68855","Santander","Valle de San José","","5315.0","18.3","1502.0","","","","","","","","","","","","","","","6.41984","-73.12946","geonames",""
"68861","Santander","Vélez","","19376.0","14.9","2160.0","","","","","","","","","","","","","","","6.01335","-73.67352","geonames",""
"68867","Santander","Vetas","","2349.0","8.7","3228.0","","","","","","","","","","","","","","","7.32261","-72.88132","geonames",""
"68872","Santander","Villanueva","","31727.0","26.4","185.0","","","","","","","","","","","","","","","5.28333","-71.96667","geonames",""
"68895","Santander","Zapatoca","","9449.0","17.1","1725.0","","","","","","","","","","","","","","","6.80577","-73.26766","geonames",""
"70001","Sucre","Sincelejo","","277773.0","25.6","209.0","","","","","","","","","","","","","","","9.3045","-75.3905","geonames",""
"70110","Sucre","Buenavista","","18344.0","25.8","43.0","","","","","","","","","","","","","","","8.17697","-75.44481","geonames",""
"70124","Sucre","Caimito","","13331.0","26.3","29.0","","","","","","","","","","","","","","","8.78834","-75.13583","geonames",""
"70204","Sucre","Coloso","","6214.0","25.3","180.0","","","","","","","","","","","","","","","9.51176","-75.36233","geonames",""
"70215","Sucre","Corozal","","57756.0","25.8","143.0","","","","","","","","","","","","","","","9.20001","-75.27916","geonames",""
"70221","Sucre","Coveñas","","17091.0","26.4","0.0","","","","","","","","","","","","","","","9.39413","-75.6572","geonames",""
"70230","Sucre","Chalán","","4188.0","22.8","570.0","","","","","","","","","","","","","","","9.57013","-75.31806","geonames",""
"70233","Sucre","El Roble","","9786.0","26.3","71.0","","","","","","","","","","","","","","","9.06997","-75.13679","geonames",""
"70235","Sucre","Galeras","","20239.0","26.3","80.0","","","","","","","","","","","","","","","9.16095","-75.04811","geonames",""
"70265","Sucre","Guaranda","","15498.0","25.9","23.0","","","","","","","","","","","","","","","8.39479","-74.79862","geonames",""
"70400","Sucre","La Unión","","41013.0","21.1","967.0","","","","","","","","","","","","","","","4.53282","-76.10318","geonames",""
"70418","Sucre","Los Palmitos","","19315.0","25.4","229.0","","","","","","","","","","","","","","","9.4249","-75.20653","geonames",""
"70429","Sucre","Majagual","","31657.0","26.0","23.0","","","","","","","","","","","","","","","8.535","-74.71499","geonames",""
"70473","Sucre","Morroa","","12846.0","25.6","109.0","","","","","","","","","","","","","","","9.39607","-75.33029","geonames",""
"70508","Sucre","Ovejas","","21091.0","25.2","268.0","","","","","","","","","","","","","","","9.54083","-75.18333","geonames",""
"70523","Sucre","Palmito","","13682.0","26.0","28.0","","","","","","","","","","","","","","","9.33667","-75.56333","geonames",""
"70670","Sucre","Sampués","","38631.0","25.7","130.0","","","","","","","","","","","","","","","9.15417","-75.34583","geonames",""
"70678","Sucre","San Benito Abad","","22972.0","26.6","12.0","","","","","","","","","","","","","","","8.78833","-74.95666","geonames",""
"70702","Sucre","San Juan de Betulia","","13437.0","25.9","145.0","","","","","","","","","","","","","","","9.28486","-75.1941","geonames",""
"70708","Sucre","San Marcos","","60735.0","26.5","25.0","","","","","","","","","","","","","","","8.65972","-75.12809","geonames",""
"70713","Sucre","San Onofre","","46383.0","26.2","37.0","","","","","","","","","","","","","","","9.73714","-75.52483","geonames",""
"70717","Sucre","San Pedro","","16415.0","25.9","144.0","","","","","","","","","","","","","","","9.39917","-75.035","geonames",""
"70742","Sucre","San Luis de Sincé","","30768.0","25.9","141.0","","","","","","","","","","","","","","","9.24391","-75.14675","geonames",""
"70771","Sucre","Sucre","","23971.0","26.5","14.0","","","","","","","","","","","","","","","8.83333","-74.75","geonames",""
"70820","Sucre","Santiago de Tolú","","28108.0","26.2","14.0","","","","","","","","","","","","","","","9.53221","-75.53584","geonames",""
"70823","Sucre","Tolú Viejo","","20033.0","25.8","68.0","","","","","","","","","","","","","","","9.45082","-75.43864","geonames",""
"73001","Tolima","Ibagué","","529635.0","18.4","1450.0","","","","","","","","","","","","","","","4.43537","-75.2642","geonames",""
"73024","Tolima","Alpujarra","","4963.0","20.1","1311.0","","","","","","","","","","","","","","","3.39222","-74.93271","geonames",""
"73026","Tolima","Alvarado","","8796.0","25.0","415.0","","","","","","","","","","","","","","","4.56826","-74.9523","geonames",""
"73030","Tolima","Ambalema","","6683.0","26.5","231.0","","","","","","","","","","","","","","","4.78405","-74.76268","geonames",""
"73043","Tolima","Anzoátegui","","18849.0","9.7","3139.0","","","","","","","","","","","","","","","4.62232","-75.18046","geonames",""
"73055","Tolima","Armero","","11724.0","25.7","306.0","","","","","","","","","","","","","","","4.98873","-74.8813","geonames",""
"73067","Tolima","Ataco","","13470.0","25.0","453.0","","","","","","","","","","","","","","","3.59147","-75.38178","geonames",""
"73124","Tolima","Cajamarca","","17309.0","9.5","3129.0","","","","","","","","","","","","","","","4.41667","-75.5","geonames",""
"73148","Tolima","Carmen de Apicalá","","8880.0","24.9","316.0","","","","","","","","","","","","","","","4.10771","-74.76777","geonames",""
"73152","Tolima","Casabianca","","6639.0","14.9","2036.0","","","","","","","","","","","","","","","5.07959","-75.12059","geonames",""
"73168","Tolima","Chaparral","","47293.0","20.4","1160.0","","","","","","","","","","","","","","","3.75","-75.58333","geonames",""
"73200","Tolima","Coello","","9887.0","19.5","1303.0","","","","","","","","","","","","","","","4.40306","-75.29417","geonames",""
"73217","Tolima","Coyaima","","28379.0","24.9","489.0","","","","","","","","","","","","","","","3.72781","-75.17397","geonames",""
"73226","Tolima","Cunday","","9544.0","24.1","457.0","","","","","","","","","","","","","","","4.06004","-74.69212","geonames",""
"73236","Tolima","Dolores","","7923.0","18.3","1554.0","","","","","","","","","","","","","","","3.60534","-74.80585","geonames",""
"73268","Tolima","Espinal","","76226.0","25.0","332.0","","","","","","","","","","","","","","","4.15089","-74.91233","geonames",""
"73270","Tolima","Falan","","9204.0","20.7","974.0","","","","","","","","","","","","","","","5.12383","-74.95181","geonames",""
"73275","Tolima","Flandes","","29296.0","25.6","285.0","","","","","","","","","","","","","","","4.29005","-74.81612","geonames",""
"73283","Tolima","Fresno","","31317.0","18.3","1421.0","","","","","","","","","","","","","","","5.19952","-75.03762","geonames",""
"73319","Tolima","Guamo","","30516.0","25.1","323.0","","","","","","","","","","","","","","","4.03078","-74.9701","geonames",""
"73347","Tolima","Herveo","","7893.0","13.7","2320.0","","","","","","","","","","","","","","","5.08004","-75.17556","geonames",""
"73349","Tolima","Honda","","28158.0","25.0","200.0","","","","","","","","","","","","","","","5.20856","-74.73584","geonames",""
"73352","Tolima","Icononzo","","10801.0","19.2","1308.0","","","","","","","","","","","","","","","4.17698","-74.53254","geonames",""
"73408","Tolima","Lérida","","17197.0","25.8","345.0","","","","","","","","","","","","","","","4.86242","-74.90977","geonames",""
"73411","Tolima","Líbano","","39459.0","14.4","2106.0","","","","","","","","","","","","","","","4.8356","-75.10834","geonames",""
"73443","Tolima","Mariquita","","0.0","18.5","1553.0","","","","","","","","","","","","","","","8.04297","-73.33028","geonames",""
"73449","Tolima","Melgar","","36641.0","24.5","398.0","","","","","","","","","","","","","","","4.17848","-74.67207","geonames",""
"73461","Tolima","Murillo","","5075.0","5.2","4038.0","","","","","","","","","","","","","","","4.81714","-75.27883","geonames",""
"73483","Tolima","Natagaima","","22455.0","25.6","326.0","","","","","","","","","","","","","","","3.62057","-75.09415","geonames",""
"73504","Tolima","Ortega","","33873.0","25.6","433.0","","","","","","","","","","","","","","","3.94514","-75.27245","geonames",""
"73520","Tolima","Palocabildo","","9120.0","18.0","1451.0","","","","","","","","","","","","","","","5.11705","-75.01732","geonames",""
"73547","Tolima","Piedras","","5662.0","24.3","436.0","","","","","","","","","","","","","","","4.5","-74.91667","geonames",""
"73555","Tolima","Planadas","","21557.0","20.9","1212.0","","","","","","","","","","","","","","","3.19698","-75.64506","geonames",""
"73563","Tolima","Prado","","7607.0","25.5","322.0","","","","","","","","","","","","","","","3.75118","-74.93004","geonames",""
"73585","Tolima","Purificación","","29539.0","25.6","305.0","","","","","","","","","","","","","","","3.85871","-74.93129","geonames",""
"73616","Tolima","Rioblanco","","19090.0","21.8","1038.0","","","","","","","","","","","","","","","3.52973","-75.64525","geonames",""
"73622","Tolima","Roncesvalles","","6340.0","11.9","2597.0","","","","","","","","","","","","","","","4.0108","-75.60493","geonames",""
"73624","Tolima","Rovira","","20452.0","22.9","867.0","","","","","","","","","","","","","","","4.23922","-75.23996","geonames",""
"73671","Tolima","Saldaña","","14329.0","25.2","328.0","","","","","","","","","","","","","","","3.88874","-75.0347","geonames",""
"73675","Tolima","San Antonio","","15331.0","13.0","2426.0","","","","","","","","","","","","","","","3.95664","-75.5","geonames",""
"73678","Tolima","San Luis","","19262.0","24.7","538.0","","","","","","","","","","","","","","","4.16667","-75.08333","geonames",""
"73686","Tolima","Santa Isabel","","6565.0","8.6","3290.0","","","","","","","","","","","","","","","4.72626","-75.22391","geonames",""
"73770","Tolima","Suárez","","19690.0","21.0","1075.0","","","","","","","","","","","","","","","2.95395","-76.69644","geonames",""
"73854","Tolima","Valle de San Juan","","6178.0","23.6","796.0","","","","","","","","","","","","","","","4.17198","-75.19392","geonames",""
"73861","Tolima","Venadillo","","18769.0","25.8","373.0","","","","","","","","","","","","","","","4.69177","-74.93669","geonames",""
"73870","Tolima","Villahermosa","","11196.0","12.6","2505.0","","","","","","","","","","","","","","","4.96503","-75.1565","geonames",""
"73873","Tolima","Villarrica","","5449.0","18.1","1571.0","","","","","","","","","","","","","","","3.83099","-74.65258","geonames",""
"76001","Valle Del Cauca","Cali","","2392877.0","20.8","758.0","","","","","","","","","","","","","","","3.43054","-76.5199","geonames",""
"76020","Valle Del Cauca","Alcalá","","21352.0","19.1","1260.0","","","","","","","","","","","","","","","4.67458","-75.77188","geonames",""
"76036","Valle Del Cauca","Andalucía","","18132.0","20.2","1077.0","","","","","","","","","","","","","","","4.14035","-76.14739","geonames",""
"76041","Valle Del Cauca","Ansermanuevo","","20692.0","20.2","1162.0","","","","","","","","","","","","","","","4.80214","-76.03445","geonames",""
"76054","Valle Del Cauca","Argelia","","20136.0","19.3","1295.0","","","","","","","","","","","","","","","2.31728","-77.257","geonames",""
"76100","Valle Del Cauca","Bolívar","","44864.0","15.7","1935.0","","","","","","","","","","","","","","","1.8467","-76.98292","geonames",""
"76109","Valle Del Cauca","Buenaventura","","432385.0","25.1","8.0","","","","","","","","","","","","","","","3.86425","-77.03545","geonames",""
"76111","Valle Del Cauca","Guadalajara de Buga","","116893.0","10.2","2926.0","","","","","","","","","","","","","","","3.85594","-76.10131","geonames",""
"76113","Valle Del Cauca","Bugalagrande","","21601.0","21.1","1086.0","","","","","","","","","","","","","","","4.16667","-76.08333","geonames",""
"76122","Valle Del Cauca","Caicedonia","","32417.0","19.4","1165.0","","","","","","","","","","","","","","","4.3324","-75.82665","geonames",""
"76126","Valle Del Cauca","Calima","","16054.0","17.1","1520.0","","","","","","","","","","","","","","","3.92511","-76.62654","geonames",""
"76130","Valle Del Cauca","Candelaria","","87811.0","20.7","957.0","","","","","","","","","","","","","","","3.38367","-76.42466","geonames",""
"76147","Valle Del Cauca","Cartago","","134972.0","21.5","915.0","","","","","","","","","","","","","","","4.74639","-75.91167","geonames",""
"76233","Valle Del Cauca","Dagua","","35270.0","15.3","1787.0","","","","","","","","","","","","","","","3.61642","-76.73213","geonames",""
"76243","Valle Del Cauca","El Águila","","7393.0","18.4","1485.0","","","","","","","","","","","","","","","4.91946","-76.0568","geonames",""
"76246","Valle Del Cauca","El Cairo","","9976.0","17.5","1504.0","","","","","","","","","","","","","","","4.74889","-76.24443","geonames",""
"76248","Valle Del Cauca","El Cerrito","","57749.0","19.9","1172.0","","","","","","","","","","","","","","","3.64273","-76.2096","geonames",""
"76250","Valle Del Cauca","El Dovio","","9548.0","18.0","1493.0","","","","","","","","","","","","","","","4.54376","-76.28538","geonames",""
"76275","Valle Del Cauca","Florida","","56008.0","17.8","1553.0","","","","","","","","","","","","","","","3.3094","-76.18989","geonames",""
"76306","Valle Del Cauca","Ginebra","","21055.0","16.8","1728.0","","","","","","","","","","","","","","","3.74296","-76.19412","geonames",""
"76318","Valle Del Cauca","Guacarí","","31802.0","21.0","1002.0","","","","","","","","","","","","","","","3.77501","-76.30813","geonames",""
"76364","Valle Del Cauca","Jamundí","","96993.0","20.0","972.0","","","","","","","","","","","","","","","3.26083","-76.53694","geonames",""
"76377","Valle Del Cauca","La Cumbre","","11512.0","18.3","1459.0","","","","","","","","","","","","","","","3.69623","-76.58615","geonames",""
"76400","Valle Del Cauca","La Unión","","41013.0","21.1","967.0","","","","","","","","","","","","","","","4.53282","-76.10318","geonames",""
"76403","Valle Del Cauca","La Victoria","","13247.0","20.4","960.0","","","","","","","","","","","","","","","4.47621","-75.98118","geonames",""
"76497","Valle Del Cauca","Obando","","10970.0","21.1","932.0","","","","","","","","","","","","","","","4.57583","-75.97389","geonames",""
"76520","Valle Del Cauca","Palmira","","312519.0","19.8","1005.0","","","","","","","","","","","","","","","3.53944","-76.30361","geonames",""
"76563","Valle Del Cauca","Pradera","","48843.0","16.4","1826.0","","","","","","","","","","","","","","","3.42793","-76.17159","geonames",""
"76606","Valle Del Cauca","Restrepo","","17610.0","24.3","474.0","","","","","","","","","","","","","","","4.25833","-73.56142","geonames",""
"76616","Valle Del Cauca","Riofrío","","17376.0","17.1","1746.0","","","","","","","","","","","","","","","4.10279","-76.41593","geonames",""
"76622","Valle Del Cauca","Roldanillo","","34698.0","19.9","1218.0","","","","","","","","","","","","","","","4.446","-76.16387","geonames",""
"76670","Valle Del Cauca","San Pedro","","16415.0","25.9","144.0","","","","","","","","","","","","","","","9.39917","-75.035","geonames",""
"76736","Valle Del Cauca","Sevilla","","43738.0","17.0","1617.0","","","","","","","","","","","","","","","4.26425","-75.93085","geonames",""
"76823","Valle Del Cauca","Toro","","15913.0","20.6","1034.0","","","","","","","","","","","","","","","4.62707","-76.07964","geonames",""
"76828","Valle Del Cauca","Trujillo","","18667.0","15.7","1935.0","","","","","","","","","","","","","","","4.23696","-76.3473","geonames",""
"76834","Valle Del Cauca","Tuluá","","221684.0","21.0","974.0","","","","","","","","","","","","","","","4.08466","-76.19536","geonames",""
"76845","Valle Del Cauca","Ulloa","","5745.0","19.5","1229.0","","","","","","","","","","","","","","","4.70745","-75.77781","geonames",""
"76863","Valle Del Cauca","Versalles","","8270.0","16.5","1676.0","","","","","","","","","","","","","","","4.66335","-76.24649","geonames",""
"76869","Valle Del Cauca","Vijes","","9787.0","16.7","1716.0","","","","","","","","","","","","","","","3.73283","-76.49363","geonames",""
"76890","Valle Del Cauca","Yotoco","","15563.0","18.0","1584.0","","","","","","","","","","","","","","","3.93169","-76.42494","geonames",""
"76892","Valle Del Cauca","Yumbo","","92192.0","16.6","1726.0","","","","","","","","","","","","","","","3.56989","-76.54378","geonames",""
"76895","Valle Del Cauca","Zarzal","","40983.0","21.1","934.0","","","","","","","","","","","","","","","4.3608","-76.04842","geonames",""
"08001","Atlántico","Barranquilla","","1206319.0","26.8","24.0","","","","","","","","","","","","","","","10.96854","-74.78132","geonames",""
"08078","Atlántico","Baranoa","","68383.0","26.0","120.0","","","","","","","","","","","","","","","10.79408","-74.9164","geonames",""
"81001","Arauca","Arauca","","85585.0","26.3","132.0","","","","","","","","","","","","","","","7.08471","-70.75908","geonames",""
"81065","Arauca","Arauquita","","36745.0","25.4","158.0","","","","","","","","","","","","","","","6.94583","-71.4697","geonames",""
"81220","Arauca","Cravo Norte","","4787.0","26.4","103.0","","","","","","","","","","","","","","","6.30173","-70.20415","geonames",""
"81300","Arauca","Fortul","","21851.0","24.0","392.0","","","","","","","","","","","","","","","6.74611","-71.85667","geonames",""
"08137","Atlántico","Campo de La Cruz","","22810.0","27.0","9.0","","","","","","","","","","","","","","","10.37808","-74.88356","geonames",""
"08141","Atlántico","Candelaria","","87811.0","20.7","957.0","","","","","","","","","","","","","","","3.38367","-76.42466","geonames",""
"81591","Arauca","Puerto Rondón","","3962.0","26.2","128.0","","","","","","","","","","","","","","","6.41889","-70.965","geonames",""
"81736","Arauca","Saravena","","42766.0","24.8","213.0","","","","","","","","","","","","","","","6.92056","-71.85333","geonames",""
"81794","Arauca","Tame","","47576.0","24.5","419.0","","","","","","","","","","","","","","","6.39833","-71.78389","geonames",""
"08296","Atlántico","Galapa","","32012.0","26.1","89.0","","","","","","","","","","","","","","","10.8979","-74.887","geonames",""
"08372","Atlántico","Juan de Acosta","","18828.0","26.0","51.0","","","","","","","","","","","","","","","10.8293","-75.03346","geonames",""
"08421","Atlántico","Luruaco","","27647.0","26.4","28.0","","","","","","","","","","","","","","","10.61712","-75.15146","geonames",""
"08433","Atlántico","Malambo","","129148.0","26.7","17.0","","","","","","","","","","","","","","","10.85953","-74.77386","geonames",""
"08436","Atlántico","Manatí","","19233.0","27.1","12.0","","","","","","","","","","","","","","","10.44589","-74.95869","geonames",""
"85001","Casanare","Yopal","","168433.0","25.8","426.0","","","","","","","","","","","","","","","5.33573","-72.3939","geonames",""
"85010","Casanare","Aguazul","","44381.0","25.5","279.0","","","","","","","","","","","","","","","5.09922","-72.57163","geonames",""
"85015","Casanare","Chameza","","1820.0","17.3","1566.0","","","","","","","","","","","","","","","5.19237","-72.88952","geonames",""
"85125","Casanare","Hato Corozal","","10091.0","26.3","131.0","","","","","","","","","","","","","","","6.16278","-70.99694","geonames",""
"85136","Casanare","La Salina","","1310.0","11.4","2616.0","","","","","","","","","","","","","","","6.18528","-72.34444","geonames",""
"85139","Casanare","Maní","","13291.0","26.3","178.0","","","","","","","","","","","","","","","4.81638","-72.27946","geonames",""
"85162","Casanare","Monterrey","","14828.0","25.0","477.0","","","","","","","","","","","","","","","4.82015","-72.87901","geonames",""
"08520","Atlántico","Palmar de Varela","","27098.0","26.9","12.0","","","","","","","","","","","","","","","10.74055","-74.75443","geonames",""
"85225","Casanare","Nunchía","","8420.0","26.0","229.0","","","","","","","","","","","","","","","5.54444","-72.10139","geonames",""
"85230","Casanare","Orocué","","7717.0","26.3","148.0","","","","","","","","","","","","","","","4.92194","-71.59722","geonames",""
"85250","Casanare","Paz de Ariporo","","34446.0","26.0","271.0","","","","","","","","","","","","","","","5.88148","-71.89167","geonames",""
"85263","Casanare","Pore","","7968.0","26.3","219.0","","","","","","","","","","","","","","","5.67083","-71.93","geonames",""
"85279","Casanare","Recetor","","2608.0","19.6","1168.0","","","","","","","","","","","","","","","5.22846","-72.78643","geonames",""
"85300","Casanare","Sabanalarga","","102334.0","26.2","97.0","","","","","","","","","","","","","","","10.63072","-74.92214","geonames",""
"85315","Casanare","Sácama","","1706.0","18.4","1323.0","","","","","","","","","","","","","","","6.05213","-72.21049","geonames",""
"85325","Casanare","San Luis de Palenque","","7415.0","26.2","155.0","","","","","","","","","","","","","","","5.28056","-71.58194","geonames",""
"85400","Casanare","Támara","","7118.0","19.0","1362.0","","","","","","","","","","","","","","","5.88972","-72.21306","geonames",""
"85410","Casanare","Tauramena","","21709.0","25.0","457.0","","","","","","","","","","","","","","","5.01789","-72.74675","geonames",""
"85430","Casanare","Trinidad","","11734.0","26.2","168.0","","","","","","","","","","","","","","","5.40849","-71.66196","geonames",""
"85440","Casanare","Villanueva","","31727.0","26.4","185.0","","","","","","","","","","","","","","","5.28333","-71.96667","geonames",""
"08549","Atlántico","Piojó","","5017.0","25.5","190.0","","","","","","","","","","","","","","","10.74613","-75.13797","geonames",""
"08558","Atlántico","Polonuevo","","19454.0","26.0","86.0","","","","","","","","","","","","","","","10.77697","-74.85344","geonames",""
"08560","Atlántico","Ponedera","","23420.0","26.9","15.0","","","","","","","","","","","","","","","10.64297","-74.75393","geonames",""
"08573","Atlántico","Puerto Colombia","","27837.0","26.7","25.0","","","","","","","","","","","","","","","11.00854","-74.90887","geonames",""
"86001","Putumayo","Mocoa","","56398.0","22.2","612.0","","","","","","","","","","","","","","","1.15284","-76.65208","geonames",""
"08606","Atlántico","Repelón","","25467.0","26.7","13.0","","","","","","","","","","","","","","","10.4952","-75.12448","geonames",""
"86219","Putumayo","Colón","","9658.0","14.5","2257.0","","","","","","","","","","","","","","","1.6285","-77.02927","geonames",""
"86320","Putumayo","Orito","","57774.0","23.7","349.0","","","","","","","","","","","","","","","0.66749","-76.87297","geonames",""
"08634","Atlántico","Sabanagrande","","35044.0","27.0","9.0","","","","","","","","","","","","","","","10.79115","-74.76059","geonames",""
"08638","Atlántico","Sabanalarga","","102334.0","26.2","97.0","","","","","","","","","","","","","","","10.63072","-74.92214","geonames",""
"86568","Putumayo","Puerto Asís","","55759.0","24.5","252.0","","","","","","","","","","","","","","","0.46155","-76.34227","geonames",""
"86569","Putumayo","Puerto Caicedo","","14206.0","24.4","278.0","","","","","","","","","","","","","","","0.67635","-76.41348","geonames",""
"86571","Putumayo","Puerto Guzmán","","22679.0","24.6","252.0","","","","","","","","","","","","","","","0.73047","-75.90611","geonames",""
"86573","Putumayo","Leguízamo","","16044.0","24.9","217.0","","","","","","","","","","","","","","","0.05683","-75.05832","geonames",""
"86749","Putumayo","Sibundoy","","14104.0","10.8","2754.0","","","","","","","","","","","","","","","1.22956","-76.90236","geonames",""
"08675","Atlántico","Santa Lucía","","15760.0","27.2","9.0","","","","","","","","","","","","","","","10.3242","-74.96017","geonames",""
"86755","Putumayo","San Francisco","","8304.0","15.3","1972.0","","","","","","","","","","","","","","","4.96335","-74.26613","geonames",""
"86757","Putumayo","San Miguel","","21838.0","24.2","307.0","","","","","","","","","","","","","","","0.343","-76.91","geonames",""
"86760","Putumayo","Santiago","","9209.0","8.1","3240.0","","","","","","","","","","","","","","","1.05363","-77.03893","geonames",""
"08685","Atlántico","Santo Tomás","","28693.0","26.9","10.0","","","","","","","","","","","","","","","10.75773","-74.75451","geonames",""
"86865","Putumayo","Valle del Guamuez","","44959.0","24.2","287.0","","","","","","","","","","","","","","","0.3558","-76.86734","geonames",""
"86885","Putumayo","Villagarzón","","20785.0","23.9","430.0","","","","","","","","","","","","","","","0.89663","-76.72794","geonames",""
"08758","Atlántico","Soledad","","683486.0","26.8","34.0","","","","","","","","","","","","","","","10.89986","-74.78787","geonames",""
"08770","Atlántico","Suan","","10381.0","27.0","10.0","","","","","","","","","","","","","","","10.33347","-74.88016","geonames",""
"88001","Archipiélago De San Andrés","San Andrés","","58257.0","27.1","-9999.0","","","","","","","","","","","","","","","12.57858","-81.69973","geonames",""
"08832","Atlántico","Tubará","","10915.0","25.2","225.0","","","","","","","","","","","","","","","10.91551","-74.98366","geonames",""
"08849","Atlántico","Usiacurí","","9543.0","25.9","112.0","","","","","","","","","","","","","","","10.74313","-74.97604","geonames",""
"88564","Archipiélago De San Andrés","Providencia","","11699.0","13.8","2369.0","","","","","","","","","","","","","","","1.24204","-77.60468","geonames",""
"91001","Amazonas","Leticia","","48144.0","25.6","84.0","","","","","","","","","","","","","","","-4.21079","-69.93944","geonames",""
"91263","Amazonas","El Encanto","","4376.0","24.9","167.0","","","","","","","","","","","","","","","-1.56261","-73.25684","geonames",""
"91405","Amazonas","La Chorrera","","3337.0","24.9","134.0","","","","","","","","","","","","","","","-1.48894","-72.72935","geonames",""
"91407","Amazonas","La Pedrera","","3711.0","25.1","118.0","","","","","","","","","","","","","","","-1.65596","-70.22186","geonames",""
"91430","Amazonas","La Victoria","","13247.0","20.4","960.0","","","","","","","","","","","","","","","4.47621","-75.98118","geonames",""
"91460","Amazonas","Miriti - Paraná","","1643.0","24.9","147.0","","","","","","","","","","","","","","","-0.81858","-70.78925","geonames",""
"91530","Amazonas","Puerto Alegría","","1277.0","24.8","164.0","","","","","","","","","","","","","","","-0.96886","-73.74962","geonames",""
"91536","Amazonas","Puerto Arica","","1440.0","24.9","144.0","","","","","","","","","","","","","","","-1.90677","-71.14653","geonames",""
"91540","Amazonas","Puerto Nariño","","6983.0","24.9","127.0","","","","","","","","","","","","","","","-3.60552","-70.41458","geonames",""
"91669","Amazonas","Puerto Santander","","16275.0","25.2","50.0","","","","","","","","","","","","","","","8.36361","-72.4063","geonames",""
"91798","Amazonas","Tarapacá","","3775.0","25.3","95.0","","","","","","","","","","","","","","","-2.88544","-69.77692","geonames",""
"94001","Guainía","Inírida","","17866.0","25.2","109.0","","","","","","","","","","","","","","","2.92409","-68.93526","geonames",""
"94343","Guainía","Barranco Minas","","4384.0","24.8","182.0","","","","","","","","","","","","","","","3.09899","-69.58297","geonames",""
"94663","Guainía","Mapiripana","","3072.0","24.9","170.0","","","","","","","","","","","","","","","2.81003","-70.28568","geonames",""
"94883","Guainía","San Felipe","","1362.0","25.2","115.0","","","","","","","","","","","","","","","2.14321","-67.34122","geonames",""
"94884","Guainía","Puerto Colombia","","27837.0","26.7","25.0","","","","","","","","","","","","","","","11.00854","-74.90887","geonames",""
"94885","Guainía","La Guadalupe","","225.0","25.3","109.0","","","","","","","","","","","","","","","1.39579","-67.0015","geonames",""
"94886","Guainía","Cacahual","","1592.0","25.4","100.0","","","","","","","","","","","","","","","3.32533","-67.62397","geonames",""
"94887","Guainía","Pana Pana","","2224.0","24.8","174.0","","","","","","","","","","","","","","","1.96249","-69.126","geonames",""
"94888","Guainía","Morichal","","752.0","25.0","183.0","","","","","","","","","","","","","","","2.4298","-69.83284","geonames",""
"95001","Guaviare","San José del Guaviare","","53994.0","24.9","226.0","","","","","","","","","","","","","","","2.55368","-72.07462","geonames",""
"95015","Guaviare","Calamar","","22202.0","26.9","5.0","","","","","","","","","","","","","","","10.23377","-74.9424","geonames",""
"95025","Guaviare","El Retorno","","19063.0","24.7","224.0","","","","","","","","","","","","","","","1.92608","-71.57561","geonames",""
"95200","Guaviare","Miraflores","","11311.0","24.6","230.0","","","","","","","","","","","","","","","1.3098","-72.0419","geonames",""
"97001","Vaupés","Mitú","","29850.0","24.6","174.0","","","","","","","","","","","","","","","1.25744","-70.23551","geonames",""
"97161","Vaupés","Caruru","","3242.0","24.7","218.0","","","","","","","","","","","","","","","1.02081","-71.33788","geonames",""
"97511","Vaupés","Pacoa","","4459.0","24.4","232.0","","","","","","","","","","","","","","","0.15636","-70.89274","geonames",""
"97666","Vaupés","Taraira","","1048.0","25.0","117.0","","","","","","","","","","","","","","","-0.74835","-69.89662","geonames",""
"97777","Vaupés","Papunaua","","879.0","24.5","207.0","","","","","","","","","","","","","","","1.68335","-70.70968","geonames",""
"97889","Vaupés","Yavaraté","","1269.0","24.8","167.0","","","","","","","","","","","","","","","0.82828","-69.62959","geonames",""
"99001","Vichada","Puerto Carreño","","20936.0","27.2","16.0","","","","","","","","","","","","","","","6.19041","-67.48391","geonames",""
